termo,query_api,tipo,did,handle,data,ano,texto,uri
apply,inscrever vaga,nativo,did:plc:e6b2molryiuy246riohjzcfb,anfeycare.bsky.social,2025-01-18T02:58:12.471Z,2025,eu queria só me inscrever pra vaga que pede os conhecimentos que tenho e oferece o justo em troca disso mas infelizmente é coisa rara então a única coisa que quero agora é pelo menos 50 reais por mês,at://did:plc:e6b2molryiuy246riohjzcfb/app.bsky.feed.post/3lfyctes24c24
apply,inscrever vaga,nativo,did:plc:cx32z2q47no3cqeva3bgajbd,beahguarino.bsky.social,2025-01-17T15:21:04.385Z,2025,Não vou nem m dar o trabalho d m inscrever em vaga d estágio,at://did:plc:cx32z2q47no3cqeva3bgajbd/app.bsky.feed.post/3lfx3usfxzc2j
apply,inscrever vaga,nativo,did:plc:7gfmfmkckoz7yjr33ikmensu,obiitine.bsky.social,2025-01-17T12:21:20.536Z,2025,minha nota horrorosa só me manda vaga para outros estados dá pra me inscrever no ifsp mas a vaga é vespertino 😭😭,at://did:plc:7gfmfmkckoz7yjr33ikmensu/app.bsky.feed.post/3lfwrtg4zi22e
apply,inscrever vaga,nativo,did:plc:jyr5cktqjq44umxfwq57znua,catqing.bsky.social,2025-01-17T00:26:32.172Z,2025,fui me inscrever em vaga de emprego e passei uns 40min só respondendo pergunta mds tinha 3 tipos diferentes de quiz de personalidade,at://did:plc:jyr5cktqjq44umxfwq57znua/app.bsky.feed.post/3lfvjvalyjs2y
apply,inscrever vaga,nativo,did:plc:6u4vz37kwfhaerfkwgiaeuxx,blink102fm.bsky.social,2025-01-16T14:06:31.733Z,2025,Inscrições para o Sisu 2025 começam nesta sexta-feira; confira como se inscrever e garantir sua vaga. Saiba mais no site da Blink: blink102.com.br/sisu-2025/,at://did:plc:6u4vz37kwfhaerfkwgiaeuxx/app.bsky.feed.post/3lfuhaliot22p
apply,inscrever vaga,nativo,did:plc:tokhxo3genx2zulayv5k7ais,lelebs.bsky.social,2025-01-14T20:47:35.296Z,2025,"fui me inscrever numa vaga pediram meu rg, o crp obviamente, endereço e NOME COMPLETO DO PAI E DA MÃE??????",at://did:plc:tokhxo3genx2zulayv5k7ais/app.bsky.feed.post/3lfq4pveu2s2r
apply,inscrever vaga,nativo,did:plc:igjla6ddcuyoyus3yz26x6iq,twero.bsky.social,2025-01-14T14:56:12.142Z,2025,Mal tinha dado 9 horas da manhã de hoje e as vagas da minha academia já esgotaram. Pelo jeito vou ter que me inscrever em outra enquanto não abre vaga no Sesc.,at://did:plc:igjla6ddcuyoyus3yz26x6iq/app.bsky.feed.post/3lfpj3kw3hk2q
apply,inscrever vaga,nativo,did:plc:deznjxzih6oqzypo2zotd5kb,gracelwts.bsky.social,2025-01-14T00:49:21.907Z,2025,"Fui me inscrever pra uma vaga de emprego e aí tinha lá ""caso se sinta à vontade, sugerimos que nos envie uma foto de rosto"" TÁ DE SACANAGEM",at://did:plc:deznjxzih6oqzypo2zotd5kb/app.bsky.feed.post/3lfnzrcirds2j
apply,inscrever vaga,nativo,did:plc:hl5qwbghniwqup3j6r7xwekz,correiocb.bsky.social,2025-01-13T14:17:11.673Z,2025,📘 SISU 2025: saiba quando começam as inscrições Para se inscrever em uma vaga no Sisu 2025 é preciso ter realizado o Enem 2024. As notas foram divulgadas nesta segunda-feira (13/1),at://did:plc:hl5qwbghniwqup3j6r7xwekz/app.bsky.feed.post/3lfmwgvfua22n
apply,inscrever vaga,nativo,did:plc:hkcsrkgctvnenlzpfzqcmlfb,pedrohgcj.bsky.social,2025-01-13T07:23:20.463Z,2025,"Tentar lembrar de me inscrever pra sorteio de vaga no Fundec, têm curso de inglês, espanhol, francês, libras e mandarim, e outros cursos sem ser de linguagem, tentar fazer mandarim",at://did:plc:hkcsrkgctvnenlzpfzqcmlfb/app.bsky.feed.post/3lfm7cujokc2m
apply,inscrever vaga,nativo,did:plc:h4b44zentqhhqc5hoyhpzsnf,musimp.bsky.social,2025-01-12T07:24:09.487Z,2025,"Fica difícil se inscrever pra uma vaga de emprego quando o site da sua empresa é uma bosta, meu anjo.",at://did:plc:h4b44zentqhhqc5hoyhpzsnf/app.bsky.feed.post/3lfjovfstos2v
apply,inscrever vaga,nativo,did:plc:jdca7enh3rk3ecgytanwd7lb,petilloandbooks.bsky.social,2025-01-10T11:59:35.170Z,2025,amg diz p ele se inscrever naquele linkedlin tem mt vaga boa,at://did:plc:jdca7enh3rk3ecgytanwd7lb/app.bsky.feed.post/3lff5e2z5yk26
apply,inscrever vaga,nativo,did:plc:wu5nzvbie55r4a3bmy3gnggo,nathaliaraks.bsky.social,2025-01-09T22:33:26.160Z,2025,"Meu noivo foi se inscrever no mesmo curso de tráfego que eu e não tinha vaga pra idade dele, mais uma coisa da Nur que fica como minha responsabilidade",at://did:plc:wu5nzvbie55r4a3bmy3gnggo/app.bsky.feed.post/3lfdqckq4o227
apply,inscrever vaga,nativo,did:plc:5lxtxydvpdfxqbme72ixpjip,zlbs.bsky.social,2025-01-09T04:06:08.147Z,2025,to pensando em me inscrever num processo seletivo p vaga afirmativo e ele pede um negocio q eu queria n precisar botar kkkkkkkk aaa,at://did:plc:5lxtxydvpdfxqbme72ixpjip/app.bsky.feed.post/3lfbsgkivl22f
apply,inscrever vaga,nativo,did:plc:pk5bbituftblt35z32uiauxi,capclaw.bsky.social,2025-01-09T03:47:01.708Z,2025,"fui me inscrever pra uma vaga e to quase me candidatando voluntariamente pra arrumar esse site deles misericórdia que porra é essa, jesus apaga a luz",at://did:plc:pk5bbituftblt35z32uiauxi/app.bsky.feed.post/3lfbref6db22x
apply,inscrever vaga,nativo,did:plc:jt3untqxyqnoac6anczzsvz6,popi.bsky.social,2025-01-08T18:18:46.185Z,2025,meu irmão em cristo vá entregar um currículo vá se inscrever pruma vaga,at://did:plc:jt3untqxyqnoac6anczzsvz6/app.bsky.feed.post/3lfarmb5j422t
apply,inscrever vaga,nativo,did:plc:7ltog2vksm3oybppnadhekpo,donidoninha.lesbian.cat,2025-01-05T02:02:52.963Z,2025,Me inscrever pra essa vaga e arrumar a festa da uva que são as referências bibliográficas dos videos,at://did:plc:7ltog2vksm3oybppnadhekpo/app.bsky.feed.post/3lexjoi4um22a
apply,inscrever vaga,nativo,did:plc:2mvdp4j7s5k32azwr7thjs3w,adacomw.bsky.social,2025-01-02T15:07:40.918Z,2025,"Tô desde o ano passado namorando um curso de maquiadora no SENAC. Hoje abriram as inscrições pra bolsa de estudo e eu corri pra me inscrever nos primeiros segundos. Espero do fundo do meu cu que essa vaga saia e eu possa estudar pra elevar o nível das minhas makes e, quem sabe, atender por aí ;)",at://did:plc:2mvdp4j7s5k32azwr7thjs3w/app.bsky.feed.post/3lere52atcc2s
apply,inscrever vaga,nativo,did:plc:iioboeueepdrpzggv7wmvb44,teteuzinho.bsky.social,2024-12-22T23:19:07.979Z,2024,me inscrever em uma vaga na gupy piorou muito tudo,at://did:plc:iioboeueepdrpzggv7wmvb44/app.bsky.feed.post/3ldwkhpabck2e
apply,inscrever vaga,nativo,did:plc:qkujkimlbiuprc3ipgqiaf72,lesbianpulp.bsky.social,2024-12-22T09:17:06.785Z,2024,Sonhei que tava sendo hateada por gringo por tentar me inscrever numa vaga em japones,at://did:plc:qkujkimlbiuprc3ipgqiaf72/app.bsky.feed.post/3ldv3g2hsrc2r
apply,inscrever vaga,nativo,did:plc:pbodm34z6kl4zxripyunz22q,exausta.bsky.social,2024-12-13T13:03:50.959Z,2024,"Eu tô fazendo um relatório sobre um processo seletivo em que cada pessoa podia se inscrever para mais de uma vaga o quanto quisesse. Daí que tem 39 pessoas, mas mais de 60 inscrições. Eu sei lá sei representar isso em gráfico no canva? Não sei meus consagrado, fiz o que deu",at://did:plc:pbodm34z6kl4zxripyunz22q/app.bsky.feed.post/3ld6tv7biws2c
apply,inscrever vaga,nativo,did:plc:7wyyoucfmda7f5kyjdvbtkag,maiarajihane.bsky.social,2024-12-10T22:28:50.370Z,2024,"Eu pensando seriamente em me inscrever numa vaga pra Sinop-MT. O que a cabeça de uma concurseira não faz, né?!",at://did:plc:7wyyoucfmda7f5kyjdvbtkag/app.bsky.feed.post/3lcyc2pv5jc2v
apply,inscrever vaga,nativo,did:plc:bkknczs6iq3ywwvcisf33xq7,fannvevo.bsky.social,2024-12-08T01:46:16.591Z,2024,"Vou me inscrever pra vaga ""duble de pinto pequeno""",at://did:plc:bkknczs6iq3ywwvcisf33xq7/app.bsky.feed.post/3lcr3oywupk24
apply,inscrever vaga,nativo,did:plc:mftpxzvzqlhijcm5wukvbmk5,tetiatati.bsky.social,2024-12-08T01:22:45.207Z,2024,Onde q se inscrever p vaga,at://did:plc:mftpxzvzqlhijcm5wukvbmk5/app.bsky.feed.post/3lcr2ewwuys2g
apply,inscrever vaga,nativo,did:plc:gvcoyojzrfrscrlya4df2kbe,marinabianchin.bsky.social,2024-12-06T01:06:06.582Z,2024,"Divulgando a vaga de pósdoc que a Vivian está oferecendo aqui na UCI! Caso tenham perguntas é só chamar. O prazo para se inscrever acaba ""formalmente"" no dia 13 de dezembro.  Sharing the job ad from Vivian to work as a postdoc here at UCI! Feel free to reach out if you have any questions.",at://did:plc:gvcoyojzrfrscrlya4df2kbe/app.bsky.feed.post/3lclyjdnqcc2s
apply,inscrever vaga,nativo,did:plc:pdxj4pj2cfd46wrxtf2qm2jj,gatodoespinosa.bsky.social,2024-12-03T22:55:24.621Z,2024,Heheheehehe orra que coragem. Vc conseguiu se inscrever? Parece que tava mais difícil conseguir vaga do que correr a maratona,at://did:plc:pdxj4pj2cfd46wrxtf2qm2jj/app.bsky.feed.post/3lcgqbs2lb224
apply,inscrever vaga,nativo,did:plc:qsxlfo7zeumpzchchsgvrtye,anastarcov.bsky.social,2024-12-02T23:43:34.231Z,2024,"Fui me inscrever no enem-usp, nem tinha vaga pro meu curso kkkkk",at://did:plc:qsxlfo7zeumpzchchsgvrtye/app.bsky.feed.post/3lceciydpzk2g
apply,inscrever vaga,nativo,did:plc:htrfzzwpumx7x65iu3p3ivih,estudalu.bsky.social,2024-11-29T15:22:14.756Z,2024,Pensando em me inscrever em um concurso  q a vaga é em outro estado,at://did:plc:htrfzzwpumx7x65iu3p3ivih/app.bsky.feed.post/3lc3v3rwrp22q
apply,inscrever vaga,nativo,did:plc:snn5qb6uvjkmmrd6s33lepvb,kateblack.bsky.social,2024-11-28T03:00:58.029Z,2024,"acabei de me inscrever pra uma vaga de iniciação científica, tô rezando pra conseguir passar",at://did:plc:snn5qb6uvjkmmrd6s33lepvb/app.bsky.feed.post/3lby37e62xk2s
apply,inscrever vaga,nativo,did:plc:pd6q4fcsler6wklohs7n3fuc,zorariver.bsky.social,2024-11-22T21:56:39.702Z,2024,"Anunciam a vaga num grupo Chamo a pessoa no PV, troco uma ideia e ela fala pra eu me inscrever na vaga por um link na plataforma e mencionar um email como indicação.   Me inscrevo e um dia depois recebo email automático falando "" Agradecemos o interesse, bla bla bla , vc foi recusado""",at://did:plc:pd6q4fcsler6wklohs7n3fuc/app.bsky.feed.post/3lbkxumedkc2q
apply,inscrever vaga,nativo,did:plc:sg5nkwmvhz6zbym6unq7eah5,darthanxiety.bsky.social,2024-11-18T00:39:57.674Z,2024,Vou me inscrever na vaga de benzedeiro. Precisa ter experiência?,at://did:plc:sg5nkwmvhz6zbym6unq7eah5/app.bsky.feed.post/3lb6onz4xlc2x
apply,inscrever vaga,nativo,did:plc:zyher2xz44slk6ebx2ne4p6w,xiaojuninho.bsky.social,2024-11-13T01:42:37.369Z,2024,pois eu estava aqui refletindo e se eu me inscrever naquela vaga de rev1sa0 mesmo sem saber revis4r profissionalmente só pra ver o que acontece,at://did:plc:zyher2xz44slk6ebx2ne4p6w/app.bsky.feed.post/3las7thdzpc2o
apply,inscrever vaga,nativo,did:plc:vyn2r7imp36pxltmkthrtihf,andyyxz.bsky.social,2024-11-13T01:11:14.355Z,2024,Tinha agendado um horário no simm pra ver as vagas de emprego e me inscrever😞 agr é esperar abrir vaga dnv,at://did:plc:vyn2r7imp36pxltmkthrtihf/app.bsky.feed.post/3las63dkyts2m
apply,inscrever vaga,nativo,did:plc:cvfzmeoie4b6yqmrmseuhqrd,rxqueen.bsky.social,2024-11-06T03:50:03.082Z,2024,a vebma realmente me mandou mensagem pra falar q tem vaga na empresa deles e se eu quiser posso me inscrever (como qualquer outra vaga),at://did:plc:cvfzmeoie4b6yqmrmseuhqrd/app.bsky.feed.post/3laatovog7e27
apply,inscrever vaga,nativo,did:plc:h7mx646egxskbtu6cdkdrsgk,maxceline.bsky.social,2024-11-05T17:07:39.915Z,2024,teteu fez tanto a piada do evoluwil que acabei de me inscrever pra uma vaga do banco will,at://did:plc:h7mx646egxskbtu6cdkdrsgk/app.bsky.feed.post/3la7ps7kzgh2z
apply,inscrever vaga,nativo,did:plc:nmbdnt6bigwbyngq2vdzsrcp,mattoli.bsky.social,2024-11-02T01:04:49.651Z,2024,"Sempre desisto de me inscrever pra uma vaga quando vejo que é pela Gupy… Empresas, parem de usar Gupy, pfvr",at://did:plc:nmbdnt6bigwbyngq2vdzsrcp/app.bsky.feed.post/3l7wilqq2to2x
apply,inscrever vaga,nativo,did:plc:5v4t3y6x7p2qrkb4qmjk4w6w,pfrtn.bsky.social,2024-11-01T00:17:24.163Z,2024,e tb se inscrever o mais rápido possivel qdo abre a vaga,at://did:plc:5v4t3y6x7p2qrkb4qmjk4w6w/app.bsky.feed.post/3l7tvi35hv22s
apply,inscrever vaga,nativo,did:plc:pludkelqgxtnnuk24mh3pjmn,lucascosta.bsky.social,2024-10-31T01:27:07.689Z,2024,Pensando em me inscrever numa seleção pra concorrer a uma vaga EaD pra cursar Análise de Sistemas,at://did:plc:pludkelqgxtnnuk24mh3pjmn/app.bsky.feed.post/3l7rivs5yf42w
apply,inscrever vaga,nativo,did:plc:cegw352ouspl5nhkiyuvrny6,micaelsilva.com,2024-10-26T19:25:14.283Z,2024,"Legal me inscrever em mais uma vaga que com certeza serei ignorado, sigo fazendo por diversão mesmo (masoquismo",at://did:plc:cegw352ouspl5nhkiyuvrny6/app.bsky.feed.post/3l7gssyjmv22t
apply,inscrever vaga,nativo,did:plc:q2i7bsbt46zv6s6zr5euzg2q,habitxxl.bsky.social,2024-10-24T17:41:50.720Z,2024,fui me inscrever no concurso e sem querer coloquei que quero vaga reservada pra negros/indígenas e simplesmente não tem como mudarrr,at://did:plc:q2i7bsbt46zv6s6zr5euzg2q/app.bsky.feed.post/3l7bm4cscbj2a
apply,inscrever vaga,nativo,did:plc:tiao2ybfefqkypegkui3a52b,guimaroins.bsky.social,2024-10-24T14:10:50.563Z,2024,"porra mano é mt frustrante tu se inscrever pra uma vaga e td processo seletivo te empurrarem pra outra n dão a foda pra minha escolha e experiência, só leem ciência da computação e me jogam pra dev sendo q tds as experiências q coloco são de dados, nem coloco as de infra pra evitar e não adianta nd",at://did:plc:tiao2ybfefqkypegkui3a52b/app.bsky.feed.post/3l7bacybcwh25
apply,inscrever vaga,nativo,did:plc:apgluaxsssu7a4iwnilpzooo,andrefiremaster.bsky.social,2024-10-19T15:06:56.856Z,2024,"A outra rede com uma aba de ""vagas de emprego""??? Jamais que ia me inscrever numa vaga de trabalho usando meu twitter",at://did:plc:apgluaxsssu7a4iwnilpzooo/app.bsky.feed.post/3l6ur4pxrod2q
apply,inscrever vaga,nativo,did:plc:xf3ssa2wugwfhjz5hhpre5bv,alonatalia.bsky.social,2024-10-18T02:28:57.979Z,2024,a primeira coisa que mais fiz em 2024 foi me inscrever em vaga de trabalho e a segunda foi esperar por um e-mail,at://did:plc:xf3ssa2wugwfhjz5hhpre5bv/app.bsky.feed.post/3l6qwcfzck42t
apply,inscrever vaga,nativo,did:plc:aw65gxagl3w7bc6s3fskoes7,allandante.bsky.social,2024-10-12T00:12:15.936Z,2024,Não acredito que vou ter que me inscrever pra essa cidade de bosta só pq não abriu vaga pra capital,at://did:plc:aw65gxagl3w7bc6s3fskoes7/app.bsky.feed.post/3l6bluh65ds2k
apply,inscrever vaga,nativo,did:plc:hw4dj7wol4th5ban4qvldlwt,mingwoon.bsky.social,2024-10-11T13:48:14.889Z,2024,só sabe falar da vida sexual de idol o que eles fazem ou deixam de fazer minha irmã troca esse disco vai lavar uma louça se inscrever numa vaga de emprego,at://did:plc:hw4dj7wol4th5ban4qvldlwt/app.bsky.feed.post/3l6aiylwdjq2s
apply,inscrever vaga,nativo,did:plc:mdt3a3djs344s5icl5zqzvjm,batestudante.bsky.social,2024-10-10T22:03:45.297Z,2024,"Estudar pra concursos é uma coisa meio sufocante, às vezes. Acabei de me inscrever em dois cargos que possuem apenas uma vaga, tendo praticamente certeza que não vou passar em nenhum, visto que é só uma vaga e eu não tô conseguindo estudar como queria",at://did:plc:mdt3a3djs344s5icl5zqzvjm/app.bsky.feed.post/3l66u7q3hp525
apply,inscrever vaga,nativo,did:plc:ixojikvsnou5doxl5d3ah6kd,drjho.bsky.social,2024-10-10T19:38:01.687Z,2024,"— Vamo!! — Mas como a pessoa vai saber se ela pode se inscrever pra essa vaga? — Foda-se ela! Ela faz porque ela quer, não porque ela sabe. É o deseja que nos governa. — Então todo mundo tem chance? — Não! — Então, quem tem chance? — Vai descobrindo caso a caso.""",at://did:plc:ixojikvsnou5doxl5d3ah6kd/app.bsky.feed.post/3l66m35esmp23
apply,inscrever vaga,nativo,did:plc:xkpsnwrjzdlgjceqkx2appik,amandorismos.bsky.social,2024-10-10T13:43:20.578Z,2024,Que ódio!!! Fui me inscrever no concurso dos correios e nao tem vaga pra carteiro em Curitiba,at://did:plc:xkpsnwrjzdlgjceqkx2appik/app.bsky.feed.post/3l65yawh43m2s
apply,inscrever vaga,nativo,did:plc:f4xwqaifwffjxmitwwknn4tj,haileyskin.bsky.social,2024-10-09T14:03:16.952Z,2024,pensando muito em me inscrever em uma vaga na área de ads e migrar mas não sei se pode porque só tenho 3 meses de empresa,at://did:plc:f4xwqaifwffjxmitwwknn4tj/app.bsky.feed.post/3l63ivnao7m2h
apply,inscrever vaga,nativo,did:plc:zrnx656esp4ymnzuqfi4cd4w,izzie0kcal.bsky.social,2024-10-08T20:40:01.837Z,2024,fui falar sobre me inscrever pra uma vaga de emprego como recepcionista e minha mãe disse q eu n ia conseguir  obg mãe pela motivação e apoio,at://did:plc:zrnx656esp4ymnzuqfi4cd4w/app.bsky.feed.post/3l5zom64sxc2t
apply,inscrever vaga,nativo,did:plc:z27zx7nbuq2ameiskyvwr6af,odetosturniolo.bsky.social,2024-10-07T23:10:11.448Z,2024,"mentir eu já minto, acho q falta eu me inscrever pra vaga q não tenho interesse 📝 anotado",at://did:plc:z27zx7nbuq2ameiskyvwr6af/app.bsky.feed.post/3l5xgjqdjnh2p
apply,inscrever vaga,nativo,did:plc:ilfgvumz6bbutv2etyl6hap4,uvachan.bsky.social,2024-10-07T16:08:19.870Z,2024,"sério, n fiquem com medo do seu sotaque em inglês te impedir de se inscrever em uma vaga internacional n (ngm liga) :)",at://did:plc:ilfgvumz6bbutv2etyl6hap4/app.bsky.feed.post/3l5woxgdobc2x
apply,inscrever vaga,nativo,did:plc:4ohglbfz2vqz7yjjgd3oe6we,linpjs.bsky.social,2024-10-04T18:59:13.486Z,2024,"tenham muito cuidado na hora de decidirem ter filhos, você pode passar por situações como se inscrever para uma vaga no Acre quando na verdade sua intenção era pra Sergipe, tudo isso porque entre uma parte de um formulário de inscrição e outra o avião da peppa caiu",at://did:plc:4ohglbfz2vqz7yjjgd3oe6we/app.bsky.feed.post/3l5ph47y4ji23
apply,inscrever vaga,nativo,did:plc:nxs3mzbt4ictittsqhh46pf5,guiiibernardo.bsky.social,2024-10-04T01:01:42.452Z,2024,Os cursos que eu queria me inscrever só um tá com vaga e mesmo assim não vale a pena gasta o dinheiro da passagem com ele,at://did:plc:nxs3mzbt4ictittsqhh46pf5/app.bsky.feed.post/3l5nkvijd362b
apply,inscrever vaga,nativo,did:plc:ree3lc5knpjat2h5wwqlbpj6,jpsapia.bsky.social,2024-10-03T22:00:27.231Z,2024,e se eu me inscrever nessa vaga a qual eu sou zero qualificado para,at://did:plc:ree3lc5knpjat2h5wwqlbpj6/app.bsky.feed.post/3l5nareh7u22p
apply,inscrever vaga,nativo,did:plc:zxe4j3subgpvw6layk4c5ous,sopaehjanta.bsky.social,2024-10-03T19:09:14.377Z,2024,Se foi no sentido de quem conseguiu se inscrever ou que não tem mais vaga?,at://did:plc:zxe4j3subgpvw6layk4c5ous/app.bsky.feed.post/3l5mx77n53t2e
apply,inscrever vaga,nativo,did:plc:2m42xwjywlen2gls5siblweb,nicolaswalcker.com,2024-10-03T15:37:10.185Z,2024,um dia eu vou ficar tão pica q vou me inscrever nessas vaga aí e passar no meu primeiro dia de empresa eu vou cometer um absurdo vou escolher uma empresa desgracenta e me matar no primeiro dia lá no office,at://did:plc:2m42xwjywlen2gls5siblweb/app.bsky.feed.post/3l5mldyyij72u
apply,inscrever vaga,nativo,did:plc:zs2yk4eq2mnb5slvzctcpb67,mariliamoscou.bsky.social,2024-10-03T12:04:26.740Z,2024,Vou acrescentar algo que percebo conversando com muitas pesquisadoras: as mulheres muitas vezes deixam de se inscrever achando que não estão à altura da vaga; os homens se inscrevem mesmo quando não cumprem nenhum requisito - e às vezes acabam pegando a vaga mesmo assim. Tudo sempre depende de como+,at://did:plc:zs2yk4eq2mnb5slvzctcpb67/app.bsky.feed.post/3l5m7hmgja42p
apply,inscrever vaga,nativo,did:plc:3vppqunjllbivj7dgmaqzpjs,thesewallses.bsky.social,2024-10-02T23:33:36.801Z,2024,"que preguiça, ainda eu preciso me inscrever para uma vaga de estágio",at://did:plc:3vppqunjllbivj7dgmaqzpjs/app.bsky.feed.post/3l5kviz4jno2f
apply,inscrever vaga,nativo,did:plc:i5ghnrnk3qebzncgaleqf4x4,sorbetinho.bsky.social,2024-10-02T23:23:57.951Z,2024,indo me inscrever em mais um curso pra tentar vaga de emprego em um lugar que nem sei se vai me aceitar!!!,at://did:plc:i5ghnrnk3qebzncgaleqf4x4/app.bsky.feed.post/3l5kuxrwy7d2p
apply,inscrever vaga,nativo,did:plc:2c7ajar4wxln6q4jkqjprz4a,barbcentrismo.bsky.social,2024-10-02T20:23:10.139Z,2024,por favor parem de postar o programa de estágio de voces as pessoas vão se inscrever e tirar minha vaga,at://did:plc:2c7ajar4wxln6q4jkqjprz4a/app.bsky.feed.post/3l5kkvjki4i2z
apply,inscrever vaga,nativo,did:plc:qh6gmdd2zww4uzfks5a2htsr,vennusgod.bsky.social,2024-10-02T17:58:16.437Z,2024,"estava esperando dar dia 02 para me inscrever para uma vaga, fui entrar agora e O PRAZO era até dia 02...... vou me matar",at://did:plc:qh6gmdd2zww4uzfks5a2htsr/app.bsky.feed.post/3l5kcqhqf2j2j
apply,inscrever vaga,nativo,did:plc:ggvgmc5pbddnfl2ey4tgfx4x,beirute.bsky.social,2024-10-01T21:57:48.256Z,2024,"Escrotão, foda que isso só funila real a base do jogo real, quem quer jogar competitivo basicamente tem que ter bot pra se inscrever pra ficar 100% dedicado a vaga, já que eles não pensam em bracket direito",at://did:plc:ggvgmc5pbddnfl2ey4tgfx4x/app.bsky.feed.post/3l5i7osgppa2w
